,year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
1537,1964,CF,CF,23.810308,14.47435,24.052866,119.29618,"Congo, Republic of",COG,22.493867273795473,1026.811847258599,93782.15952,21.10970879,23600000000.0,18600000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1538,1987,CF,CF,24.551434,12.542923,24.052866,119.29618,"Congo, Republic of",COG,12.956387032644576,2439.323964281642,172441.5844,11.93728542,45700000000.0,139000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1539,1988,CF,CF,24.424725,15.705115,24.052866,119.29618,"Congo, Republic of",COG,10.833262462442082,2422.5986768266102,169910.9971,13.8670702,48800000000.0,143000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1540,1957,CF,CF,24.120474,15.166548,24.052866,119.29618,"Congo, Republic of",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1541,1990,CF,CF,23.94547,18.289675,24.052866,119.29618,"Congo, Republic of",COG,12.375378953844397,2645.9978399975867,165100.4569,12.8608923,51400000000.0,164000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1542,1979,CF,CF,24.112879,14.336414,24.052866,119.29618,"Congo, Republic of",COG,20.509186282210724,1889.8096226681946,124628.1698,14.31372547,33800000000.0,72800000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1543,1978,CF,CF,23.813606,10.557081,24.052866,119.29618,"Congo, Republic of",COG,20.560186386842243,1672.9133537506505,117077.1157,16.03630829,31800000000.0,58500000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1544,1973,CF,CF,24.003553,15.452917,24.052866,119.29618,"Congo, Republic of",COG,32.90143163450007,1461.3304156021006,120354.6987,15.72847652,30000000000.0,40400000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1545,1982,CF,CF,23.623333,16.522926,24.052866,119.29618,"Congo, Republic of",COG,51.32260367592506,2812.8547351109023,193889.1904,7.859154701,39900000000.0,123000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1546,1985,CF,CF,23.89333,16.774426,24.052866,119.29618,"Congo, Republic of",COG,26.809945496948277,2807.2007930492227,197100.0264,7.447436333,41300000000.0,149000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1547,1971,CF,CF,23.79583,12.347825,24.052866,119.29618,"Congo, Republic of",COG,33.07192453600686,1406.7690588742182,108914.2064,17.13640976,27900000000.0,33000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1548,1959,CF,CF,24.176842,14.1306715,24.052866,119.29618,"Congo, Republic of",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1549,1993,CF,CF,24.2686,14.202955,24.052866,119.29618,"Congo, Republic of",COG,7.017177587874178,2106.9311708424675,156077.3012,11.2485199,45800000000.0,175000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1550,1967,CF,CF,23.99162,13.303207,24.052866,119.29618,"Congo, Republic of",COG,48.88311124289754,1038.0176218817703,92514.17554,19.86301804,24500000000.0,27200000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1551,1953,CF,CF,24.094,15.889239,24.052866,119.29618,"Congo, Republic of",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1552,1984,CF,CF,24.016916,13.043528,24.052866,119.29618,"Congo, Republic of",COG,28.065710149924755,2902.574633593834,205969.0213,6.917047501,41000000000.0,157000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1553,1965,CF,CF,24.033854,13.749179,24.052866,119.29618,"Congo, Republic of",COG,24.007137359878303,1044.4736953143313,94598.70017,19.13580132,21200000000.0,20400000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1554,1992,CF,CF,23.961918,13.172496,24.052866,119.29618,"Congo, Republic of",COG,12.489333435929357,2511.962828681254,162754.4395,11.5275631,50200000000.0,168000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1555,1996,CF,CF,24.031788,13.074289,24.052866,119.29618,"Congo, Republic of",COG,6.033271874981708,2193.250011871657,146462.3127,8.986689568,53300000000.0,182000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1556,1980,CF,CF,23.988533,15.626123,24.052866,119.29618,"Congo, Republic of",COG,29.099111479576038,2089.188414379152,142085.6582,11.68146801,36400000000.0,90900000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1557,1994,CF,CF,24.234335,17.74656,24.052866,119.29618,"Congo, Republic of",COG,6.674807876059774,1955.6441830220303,142823.7965,10.31393814,47600000000.0,170000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1558,2006,CF,CF,24.926046,13.446032,24.052866,119.29618,"Congo, Rep.",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1559,2005,CF,CF,24.69211,12.579722,24.052866,119.29618,"Congo, Rep.",COG,,,147852.749,4.673871994,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1560,1960,CF,CF,24.272852,13.38538,24.052866,119.29618,"Congo, Republic of",COG,55.43137599580125,953.9288898834657,91545.87717,23.60046387,23100000000.0,15600000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1561,2001,CF,CF,24.250965,12.050947,24.052866,119.29618,"Congo, Republic of",COG,9.4327491731077,1405.1432625590473,139744.5708,5.799931526,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1562,1975,CF,CF,23.647598,15.275523,24.052866,119.29618,"Congo, Republic of",COG,26.56513087908313,1513.6158447355137,131456.6866,14.4768858,32200000000.0,63700000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1563,1974,CF,CF,23.408176,14.885795,24.052866,119.29618,"Congo, Republic of",COG,25.05094086015731,1386.480100273618,125870.0798,15.11710453,31100000000.0,50400000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1564,2004,CF,CF,24.482983,10.729123,24.052866,119.29618,"Congo, Republic of",COG,,,139439.6504,5.910299301,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1565,1951,CF,CF,24.064838,15.344044,24.052866,119.29618,"Congo, Republic of",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1566,1963,CF,CF,24.380268,14.664229,24.052866,119.29618,"Congo, Republic of",COG,25.8864055345071,1015.3324251909097,92784.78641,20.95408058,22600000000.0,17900000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1567,1991,CF,CF,24.295942,12.838617,24.052866,119.29618,"Congo, Republic of",COG,12.794290439323783,2368.31171082114,163751.3666,11.3178091,47100000000.0,164000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1568,1956,CF,CF,24.000408,12.646923,24.052866,119.29618,"Congo, Republic of",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1569,2000,CF,CF,24.201998,15.726457,24.052866,119.29618,"Congo, Republic of",COG,9.472564186808652,1286.1902177847026,138905.1011,5.304253101,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1570,1976,CF,CF,23.245838,13.727503,24.052866,119.29618,"Congo, Republic of",COG,25.567199146863494,1586.8415202406989,128617.1522,13.47753716,30700000000.0,70000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1571,1969,CF,CF,24.41785,15.929434,24.052866,119.29618,"Congo, Republic of",COG,36.24243241440129,1172.733157437862,100969.9094,17.70683098,24800000000.0,28400000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1572,1999,CF,CF,24.473297,17.022753,24.052866,119.29618,"Congo, Republic of",COG,8.762278930882802,1512.2393635834803,132558.3673,8.355757713,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1573,1977,CF,CF,23.884682,15.681184,24.052866,119.29618,"Congo, Republic of",COG,19.414049696317157,1586.5584071619721,113537.0389,15.42553234,31900000000.0,56000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1574,2003,CF,CF,24.65478,12.549812,24.052866,119.29618,"Congo, Republic of",COG,12.644781269174185,1421.1466510847904,138653.4345,6.434950352,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1575,1995,CF,CF,24.376913,15.391108,24.052866,119.29618,"Congo, Republic of",COG,5.818404677644154,2160.9452211253843,145151.9629,10.45256615,50800000000.0,179000000000.0,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1576,1955,CF,CF,23.924763,15.687521,24.052866,119.29618,"Congo, Republic of",COG,,,,,,,6.860589,0.0,1.0,0.0,0.0,0.0,0.0,CF
1577,1963,CG,CG,22.972876,15.781666,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.18e-07,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1578,1999,CG,CG,23.223274,16.62837,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,6.367322417464241,409.1700685488453,3.28e-08,52.71844864,1.081732,0.2790584,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1579,1989,CG,CG,22.952797,14.641856,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.06511696117463,884.2574328560587,7.8e-08,28.57995987,0.8806667,0.742376,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1580,1958,CG,CG,23.173456,14.1159935,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1581,2000,CG,CG,23.472887,14.424697,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,7.041048502539998,359.1471780451558,2.98e-08,49.97223282,0.955169,0.2271541,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1582,1977,CG,CG,22.997889,15.9444065,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,10.882081351727486,1167.6918843398714,9.84e-08,23.96436691,0.6623567,0.7299,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1583,1993,CG,CG,23.396,13.353739,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.381183611945566,560.3714768290475,4.47e-08,51.72309113,0.976,0.289,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1584,2004,CG,CG,23.660559,13.3727865,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,18.73049421952792,419.79097439539834,3.05e-08,47.25902939,0.9391786,0.3056843,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1585,2001,CG,CG,23.651033,14.4113,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,7.041048502539998,348.0943109317277,2.85e-08,59.7449913,0.9179174,0.2211039,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1586,1975,CG,CG,22.736385,14.94192,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.852303946883906,1372.4989318970015,1.1e-07,17.7344799,0.6503033,0.8174,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1587,1983,CG,CG,23.48981,14.7619505,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.683778288951514,988.1776090510288,8.24e-08,34.5465126,0.7557333,0.6630467,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1588,1970,CG,CG,23.113815,15.449793,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,4.315005440085545,1419.1810480547533,1.14e-07,16.13844872,0.5979667,0.6849,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1589,1988,CG,CG,23.519176,15.694252,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,9.927659951296157,927.6938623654908,8.16e-08,29.83856773,0.8566667,0.7764366,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1590,1972,CG,CG,23.055908,14.317765,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,3.9976099574356643,1452.7819917771612,1.14e-07,15.18284225,0.62357,0.7356067,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1591,1997,CG,CG,23.810831,15.304685,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.754875553649251,479.77569073437496,3.62e-08,48.10126495,1.073014,0.2152908,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1592,1982,CG,CG,23.011797,15.458526,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,9.44698244974453,931.4013289676737,8.36e-08,31.44654274,0.7400633,0.6378233,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1593,1967,CG,CG,22.805386,14.626802,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.1e-07,21.64212608,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1594,1957,CG,CG,22.857683,15.557795,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1595,2005,CG,CG,24.302574,12.864828,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,3.16e-08,45.52059555,0.9660932,0.3328777,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1596,1971,CG,CG,22.667753,14.458633,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,3.9943105330347164,1493.052183745297,1.17e-07,14.93923855,0.6141567,0.7335233,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1597,1953,CG,CG,23.001165,14.98343,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1598,1964,CG,CG,22.901775,14.844876,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.12e-07,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1599,1980,CG,CG,23.081903,15.094886,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,12.108339964289978,1154.0151545291421,8.7e-08,26.82151604,0.7030233,0.6568767,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1600,1987,CG,CG,23.672098,15.477157,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,9.927659951296157,958.8450444956173,8.37e-08,29.72746468,0.8323333,0.7916899,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1601,1984,CG,CG,23.126743,14.638757,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.735607431468086,958.9449111807303,8.46e-08,31.43857574,0.7755634,0.7459,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1602,1966,CG,CG,23.040537,15.826866,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.14e-07,21.63302612,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1603,1996,CG,CG,23.385632,13.102735,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.754875553649251,488.30152730180043,3.92e-08,33.55157852,1.10302,0.268574,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1604,1998,CG,CG,24.01715,14.473068,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.754875553649251,466.22240159113,3.5e-08,47.48193359,1.057411,0.2109059,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1605,1992,CG,CG,23.506458,15.119241,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,9.307795684695677,694.5899254368976,5.36e-08,49.4152832,0.958,0.338,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1606,1955,CG,CG,22.636,15.824777,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1607,1973,CG,CG,23.16153,14.017873,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.5132887449203265,1537.3491478556775,1.19e-07,15.04418945,0.6472967,0.8026933,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1608,2003,CG,CG,23.691305,13.010799,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,18.59451634059096,435.5084695476346,2.95e-08,51.00515747,0.9335771,0.2697089,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1609,1974,CG,CG,22.674284,14.939423,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.580137608906801,1479.1290642708632,1.19e-07,15.76030636,0.6600933,0.8551133,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1610,1968,CG,CG,22.771582,15.316463,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.11e-07,21.78074265,0.6875867,0.50569,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1611,1962,CG,CG,22.834948,16.154133,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.15e-07,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1612,1950,CG,CG,23.220892,15.261258,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1613,1985,CG,CG,23.141174,15.697636,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,10.633417247932101,954.8411031829479,8.25e-08,31.82167053,0.7969633,0.74823,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1614,1951,CG,CG,23.091644,15.926991,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1615,1981,CG,CG,23.140438,14.830158,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.276230405649748,1098.534535122171,8.65e-08,25.93109131,0.71711,0.66011,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1616,1979,CG,CG,23.120445,14.763183,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,10.249137758395822,1165.5507427716616,8.78e-08,28.31871796,0.6838233,0.62649,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1617,1995,CG,CG,23.787094,12.607418,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,5.754875553649251,498.09453177953037,4.06e-08,56.99999619,1.080333,0.2536667,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1618,1976,CG,CG,22.678072,15.341467,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,4.287631120700852,1213.785565166429,1.01e-07,22.87865639,0.6849533,0.74485,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1619,1959,CG,CG,23.031944,15.101263,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1620,1952,CG,CG,23.120525,14.613419,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1621,1954,CG,CG,22.664297,15.282141,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1622,1961,CG,CG,22.931257,17.518469,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,9.75e-08,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1623,2006,CG,CG,23.898773,14.780216,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1624,1960,CG,CG,22.870716,15.551122,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.12e-07,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1625,1956,CG,CG,22.517992,15.587697,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,,,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1626,1969,CG,CG,23.10394,16.218946,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.18e-07,18.00107956,0.6909733,0.5756434,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1627,1965,CG,CG,22.938396,14.56969,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,,,1.1e-07,20.09565353,,,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1628,1990,CG,CG,23.533821,14.613267,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.859071876814015,973.7313245943046,7.04e-08,30.964468,0.9036667,0.602,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1629,1991,CG,CG,23.464687,15.290822,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,9.350140872865556,892.0426606125607,6.22e-08,41.6695137,0.929,0.4823333,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1630,2002,CG,CG,23.601944,15.110482,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,7.041048502539998,338.05890189504237,2.87e-08,51.00511932,0.922507,0.2392731,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1631,1978,CG,CG,22.85418,14.750466,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,10.882081351727486,1137.426817939718,9.02e-08,27.49831772,0.6634867,0.6725667,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1632,1986,CG,CG,23.208406,15.516411,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,9.97359654193875,986.1574526581945,8.39e-08,33.62236786,0.8157433,0.7843867,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1633,1994,CG,CG,23.531673,13.858476,22.93156,126.87897,"Congo, Dem. Rep.",ZAR,8.317677088925958,546.2209739607767,4.15e-08,57.0,0.968,0.283,7.2578354,0.0,1.0,0.0,0.0,0.0,0.0,CG
1634,1965,CH,CH,13.543094,9.332958,13.401301,83.21701,China,CHN,20.00899040849158,462.3032735543892,417.7568236,37.94068146,193000000000.0,76600000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1635,1989,CH,CH,13.781058,9.289215,13.401301,83.21701,China,CHN,27.333251770036807,1497.3270991499792,1597.361394,25.00413895,468000000000.0,748000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1636,1981,CH,CH,13.513093,9.9147215,13.401301,83.21701,China,CHN,24.245980517647975,802.6702979895288,807.8256497,31.78677368,295000000000.0,317000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1637,2006,CH,CH,14.527353,9.853384,13.401301,83.21701,China,CHN,,,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1638,1975,CH,CH,13.821948,10.33981,13.401301,83.21701,China,CHN,26.65356496605471,588.9156938056051,607.1049592,32.39915848,264000000000.0,199000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1639,1980,CH,CH,13.326623,10.287129,13.401301,83.21701,China,CHN,27.103247380443207,751.028048986878,777.7947408,30.08986664,275000000000.0,311000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1640,1953,CH,CH,13.864771,9.904182,13.401301,83.21701,China,CHN,15.524359405260915,350.9617250538291,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1641,1999,CH,CH,14.308617,8.9844,13.401301,83.21701,China,CHN,28.077786800063354,3690.9105543624914,3678.922416,16.22266579,712000000000.0,2510000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1642,1998,CH,CH,14.695155,11.023257,13.401301,83.21701,China,CHN,28.593427518171215,3474.651136469709,3451.558621,17.31949425,692000000000.0,2320000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1643,1961,CH,CH,14.039311,10.389535,13.401301,83.21701,China,CHN,16.370091060981082,377.74147203648266,323.9925889,35.51049042,133000000000.0,48700000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1644,1986,CH,CH,13.4563465,8.419745,13.401301,83.21701,China,CHN,27.74257661430293,1292.786078065054,1295.413379,27.09121323,423000000000.0,553000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1645,2001,CH,CH,14.143086,9.56286,13.401301,83.21701,China,CHN,28.427609740364545,4281.000207694778,4257.437039,14.14983368,749000000000.0,2980000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1646,1969,CH,CH,12.921313,9.881312,13.401301,83.21701,China,CHN,18.566958244088184,466.6626480784032,439.2458552,37.98957443,209000000000.0,97100000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1647,1962,CH,CH,13.477827,9.840825,13.401301,83.21701,China,CHN,10.854672386742577,371.67272517917826,301.7260135,39.290905,139000000000.0,43200000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1648,1997,CH,CH,14.051788,9.617568,13.401301,83.21701,China,CHN,28.71358591830421,3229.387282179716,3232.687797,18.06313515,669000000000.0,2130000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1649,1993,CH,CH,13.371693,10.853702,13.401301,83.21701,China,CHN,27.79959061619726,2131.4911102068368,2237.591815,19.49114227,563000000000.0,1280000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1650,1950,CH,CH,13.511957,9.840641,13.401301,83.21701,China,CHN,,,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1651,1988,CH,CH,13.63469,8.751953,13.401301,83.21701,China,CHN,27.57614436646767,1488.5394194640453,1558.155923,25.66266632,454000000000.0,720000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1652,1956,CH,CH,12.828554,10.247576,13.401301,83.21701,China,CHN,16.50887425728748,393.69293173888894,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1653,1964,CH,CH,13.326076,10.771467,13.401301,83.21701,China,CHN,17.134806764874945,425.6788902116632,367.6620229,38.57370377,176000000000.0,61800000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1654,1977,CH,CH,13.606413,9.952905,13.401301,83.21701,China,CHN,25.203420903278808,615.9909859884741,624.3564855,29.42315483,253000000000.0,220000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1655,1955,CH,CH,13.492919,9.2087,13.401301,83.21701,China,CHN,15.852246470510044,362.7047695498917,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1656,1959,CH,CH,13.787124,10.351101,13.401301,83.21701,China,CHN,32.31179508055011,441.12145339103427,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1657,2003,CH,CH,14.054411,10.076863,13.401301,83.21701,China,CHN,32.12417641134694,4970.452016726693,5043.718517,12.56635475,790000000000.0,3690000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1658,1951,CH,CH,13.5417795,9.804288,13.401301,83.21701,China,CHN,,,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1659,2000,CH,CH,13.9092865,10.168246,13.401301,83.21701,China,CHN,27.042314266844617,4001.8238179114987,3959.810369,14.83243465,729000000000.0,2750000000000.0,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1660,1958,CH,CH,13.488824,9.296769,13.401301,83.21701,China,CHN,23.632217119381277,438.01392835199175,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
1661,1954,CH,CH,13.089431,11.476558,13.401301,83.21701,China,CHN,17.33731324206661,349.37953676717007,,,,,6.097771,0.0,0.0,0.0,0.0,0.0,1.0,CH
